,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Years_Operating,Fat_Content_Score,Outlet_Size_Score,Item_Type_Score,Location_Type_Score,Outlet_Type_Score
7731,16.2,0.016639482,95.8726,1987,1076.5986,35,2,3,1,2,1
7732,18.85,0.040599963,244.0144,2007,5635.3312,15,0,0,0,1,1
7733,8.01,0.070533748,34.2532,2009,467.3916,13,1,2,2,2,2
7734,12.857645184135976,0.01251245,38.748,1985,79.896,37,2,1,1,0,0
7735,12.857645184135976,0.022807826,183.495,1985,4577.375,37,2,2,1,2,3
7736,17.35,0.041474232,93.0804,1997,826.9236,25,2,1,1,0,1
7737,12.857645184135976,0.055289464,222.5088,1985,7158.6816,37,2,2,1,2,3
7738,14.65,0.083698962,163.4552,2009,2599.2832,13,0,2,0,2,2
7739,12.8,0.076045655,96.541,2004,3765.099,18,1,1,1,1,1
7740,12.857645184135976,0.116366304,158.363,1985,4068.038,37,0,2,0,2,3
7741,6.65,0.053279839,147.7734,2004,2078.6276,18,1,1,1,1,1
7742,6.675,0.021648305,35.6874,1987,952.7598,35,0,3,0,2,1
7743,6.69,0.037060755,176.837,2009,1411.496,13,2,2,1,2,2
7744,12.857645184135976,0.224607399,223.1404,1985,450.0808,37,2,1,1,0,0
7745,7.6,0.142699588,171.7448,2002,4431.5648,20,2,0,1,1,1
7746,7.51,0.103726639,110.6544,1987,1901.5248,35,1,3,1,2,1
7747,12.857645184135976,0.158424516,62.4194,1985,2291.0178,37,2,2,1,2,3
7748,12.857645184135976,0.08234117,185.7608,1985,1470.0864,37,2,1,1,0,0
7749,11.0,0.087847141,156.863,1997,2972.797,25,2,1,1,0,1
7750,12.857645184135976,0.158562708,194.711,1985,196.411,37,0,1,0,0,0
7751,17.25,0.047458754,95.8068,2009,1263.6884,13,2,2,1,2,2
7752,12.857645184135976,0.015385857,208.9928,1985,9678.0688,37,1,2,1,2,3
7753,12.857645184135976,0.047377447,150.6682,1985,457.4046,37,1,1,2,0,0
7754,6.36,0.120443298,45.406,1987,1118.544,35,1,3,1,2,1
7755,11.15,0.032229348,163.2526,1987,1480.0734,35,0,3,0,2,1
7756,12.857645184135976,0.127638966,104.5332,1985,2563.33,37,2,2,1,2,3
7757,18.0,0.047473135,170.5422,2002,3103.9596,20,0,0,0,1,1
7758,7.825,0.149986868,158.8288,2004,1414.1592,18,2,1,1,1,1
7759,14.85,0.102065622,254.2698,1998,1775.6886,24,0,0,0,2,0
7760,12.857645184135976,0.114243048,174.937,1985,176.437,37,1,1,1,0,0
7761,20.5,0.019183756,83.7592,1987,1403.5064,35,2,3,1,2,1
7762,10.395,0.112324552,60.622,2002,778.986,20,1,0,1,1,1
7763,12.857645184135976,0.068153091,36.019,1985,73.238,37,1,1,2,0,0
7764,13.3,0.071597469,60.8536,2002,918.804,20,2,0,1,1,1
7765,12.857645184135976,0.052473797,83.6224,1985,3494.1184,37,2,2,1,2,3
7766,19.35,0.076914745,114.8518,2002,1707.777,20,2,0,1,1,1
7767,16.5,0.079837509,102.1332,1999,1743.0644,23,2,2,1,0,1
7768,5.63,0.024520854,102.8306,1987,1986.0814,35,2,3,1,2,1
7769,12.35,0.02678995,58.9246,2009,926.7936,13,1,2,1,2,2
7770,9.8,0.024432767,116.4492,2002,2780.3808,20,0,0,0,1,1
7771,5.305,0.047220268,181.9608,2009,2388.8904,13,2,2,1,2,2
7772,18.5,0.045534457,146.3102,1999,3645.255,23,2,2,1,0,1
7773,10.695,0.066132028778951,156.1972,1997,1869.5664,25,2,1,1,0,1
7774,6.525,0.090806457,86.4882,2007,1631.8758,15,0,0,0,1,1
7775,12.35,0.033813351,198.1426,1999,3757.1094,23,2,2,1,0,1
7776,7.935,0.031730739,261.091,2004,2366.919,18,0,1,0,1,1
7777,15.85,0.102262138,47.1744,1998,90.5488,24,2,0,1,2,0
7778,5.615,0.066132028778951,121.973,1997,2463.46,25,0,1,0,0,1
7779,10.5,0.052511611,90.783,1987,1258.362,35,1,3,1,2,1
7780,12.857645184135976,0.056713056,223.8088,1985,5592.72,37,2,2,1,2,3
7781,8.85,0.053950661,182.7292,1999,4925.5884,23,1,2,1,0,1
7782,13.1,0.044192372,180.3318,1997,2345.6134,25,2,1,1,0,1
7783,12.857645184135976,0.046958533,101.3016,1985,2327.6368,37,1,2,1,2,3
7784,15.1,0.055829496,140.2496,2004,2681.8424,18,0,1,0,1,1
7785,17.7,0.13498355,184.4924,1987,3146.5708,35,2,3,1,2,1
7786,14.65,0.066132028778951,49.7692,2002,837.5764,20,1,0,1,1,1
7787,16.35,0.032538896,165.7842,1997,2652.5472,25,1,1,1,0,1
7788,19.85,0.005264755,264.5884,2007,5829.7448,15,1,0,1,1,1
7789,6.715,0.121832956,43.5454,2002,838.908,20,2,0,1,1,1
7790,20.85,0.037403973,192.5478,1997,2906.217,25,1,1,1,0,1
7791,12.857645184135976,0.10400212,79.796,1985,4074.696,37,2,2,1,2,3
7792,17.1,0.054162439,85.3566,1987,1775.6886,35,1,3,1,2,1
7793,12.857645184135976,0.023876708,258.6304,1985,516.6608,37,1,1,1,0,0
7794,17.85,0.065797601,147.805,2004,1947.465,18,1,1,1,1,1
7795,19.6,0.047857804,45.077,1987,605.878,35,0,3,0,2,1
7796,12.857645184135976,0.048703432,125.9336,1985,7158.6816,37,0,2,0,2,3
7797,12.5,0.006765149,41.7112,1997,383.5008,25,0,1,0,0,1
7798,15.85,0.06121988,45.6744,2002,633.8416,20,2,0,1,1,1
7799,6.78,0.066132028778951,227.4694,1997,3197.1716,25,2,1,1,0,1
7800,19.6,0.041563696,47.6376,2004,335.5632,18,2,1,1,1,1
7801,17.5,0.098457814,171.7738,2007,2432.8332,15,1,0,2,1,1
7802,20.75,0.108930629,160.9578,2002,1444.1202,20,1,0,1,1,1
7803,12.857645184135976,0.03046847,254.704,1985,3036.048,37,1,2,1,2,3
7804,9.3,0.073288275,189.1846,1998,382.1692,24,1,0,2,2,0
7805,17.75,0.097692448,242.4196,2004,5543.4508,18,0,1,0,1,1
7806,17.0,0.135944247,171.5106,1999,1539.9954,23,1,2,1,0,1
7807,12.857645184135976,0.123089128,63.6484,1985,65.2484,37,2,1,1,0,0
7808,4.555,0.034328578,110.1544,1987,1230.3984,35,2,3,1,2,1
7809,10.1,0.089688978,225.5088,1998,1342.2528,24,2,0,1,2,0
7810,20.7,0.121709653,119.7466,1999,2003.3922,23,2,2,1,0,1
7811,8.785,0.020618957,153.0656,2002,4170.5712,20,1,0,2,1,1
7812,17.75,0.163548055,239.3196,1998,723.0588,24,0,0,0,2,0
7813,12.857645184135976,0.178192864,54.9956,1985,109.1912,37,1,1,1,0,0
7814,5.465,0.048625599,129.2626,2002,1311.626,20,2,0,1,1,1
7815,12.857645184135976,0.170213676,89.5856,1985,175.7712,37,1,1,2,0,0
7816,12.857645184135976,0.044829295,187.4556,1985,7510.224,37,1,2,1,2,3
7817,12.857645184135976,0.113387677,156.9604,1985,1584.604,37,0,2,0,2,3
7818,17.75,0.058168807,249.575,1998,499.35,24,1,0,1,2,0
7819,16.2,0.016650191,97.4726,2004,1174.4712,18,2,1,1,1,1
7820,20.35,0.151044881,79.2276,2004,649.8208,18,2,1,1,1,1
7821,8.185,0.038948125,115.4808,2007,820.2656,15,1,0,1,1,1
7822,20.5,0.020688969,88.183,2009,719.064,13,1,2,1,2,2
7823,8.42,0.112249781,64.3168,2004,703.0848,18,0,1,0,1,1
7824,10.0,0.046116319,141.818,2007,838.908,15,1,0,1,1,1
7825,7.5,0.050957715,122.4072,2009,2572.6512,13,1,2,1,2,2
7826,12.857645184135976,0.053211728,177.6002,1985,8417.7094,37,1,2,1,2,3
7827,10.6,0.011111714,43.8454,2002,671.1264,20,1,0,1,1,1
7828,20.6,0.077029195,177.2344,1998,892.172,24,2,0,1,2,0
7829,12.857645184135976,0.017344679,230.801,1985,5283.123,37,1,2,1,2,3
7830,16.2,0.019457372,153.9972,2009,1246.3776,13,1,2,2,2,2
7831,20.25,0.012063121,183.5924,2007,2406.2012,15,2,0,1,1,1
7832,12.15,0.079755214,36.6506,2009,493.3578,13,0,2,0,2,2
7833,12.857645184135976,0.074830794,125.9046,1985,4482.1656,37,1,2,1,2,3
7834,8.21,0.044917289,88.5198,2004,1133.8574,18,1,1,1,1,1
7835,6.63,0.018310142,57.7588,1998,57.2588,24,2,0,1,2,0
7836,6.935,0.041247932,101.8332,1987,2255.7304,35,2,3,1,2,1
7837,12.857645184135976,0.0204702,88.254,1985,2510.066,37,2,2,1,2,3
7838,15.0,0.161404914,185.8266,2004,1844.266,18,2,1,1,1,1
7839,7.825,0.186067862,255.4698,1997,5073.396,25,0,1,0,0,1
7840,10.695,0.057792343,61.4536,1997,428.7752,25,1,1,1,0,1
7841,18.85,0.066132028778951,162.0578,2004,3209.156,18,1,1,2,1,1
7842,12.1,0.061270647,53.2614,1999,386.8298,23,2,2,2,0,1
7843,8.945,0.087823675,261.091,2002,3418.883,20,2,0,1,1,1
7844,8.975,0.05281112,86.6224,1999,1704.448,23,2,2,1,0,1
7845,20.2,0.112495847,124.4046,1999,1120.5414,23,0,2,0,0,1
7846,6.76,0.029100745,80.696,2009,559.272,13,2,2,1,2,2
7847,9.0,0.019546214,168.1474,2002,4211.185,20,0,0,0,1,1
7848,20.2,0.112549008,123.1046,2002,1120.5414,20,0,0,0,1,1
7849,19.0,0.066132028778951,189.1872,1997,567.2616,25,0,1,0,0,1
7850,15.1,0.019917598,129.431,1987,3505.437,35,2,3,1,2,1
7851,14.1,0.089817198,142.7496,1999,3528.74,23,1,2,1,0,1
7852,20.2,0.121442754,94.9752,1999,1342.2528,23,2,2,1,0,1
7853,12.857645184135976,0.069250192,232.9616,1985,3515.424,37,2,2,1,2,3
7854,12.857645184135976,0.159193194,92.712,1985,3635.268,37,1,2,1,2,3
7855,12.857645184135976,0.066132028778951,98.1726,1985,978.726,37,0,2,0,2,3
7856,12.857645184135976,0.023209537,183.3608,1985,6064.1064,37,2,2,1,2,3
7857,20.25,0.148372897,108.8938,2002,3644.5892,20,0,0,0,1,1
7858,14.85,0.066132028778951,187.7214,1998,188.4214,24,1,0,1,2,0
7859,20.7,0.065689432,149.7366,1998,151.1366,24,0,0,0,2,0
7860,5.15,0.061301149,122.1388,2002,2352.9372,20,2,0,1,1,1
7861,12.857645184135976,0.117825569,43.2796,1985,41.2796,37,0,1,0,0,0
7862,12.6,0.04152307,124.3072,1987,5022.7952,35,2,3,1,2,1
7863,10.1,0.024201905,114.915,1999,2796.36,23,1,2,1,0,1
7864,15.25,0.066269294,179.666,2007,6471.576,15,2,0,1,1,1
7865,10.5,0.01100413,167.1842,2002,2984.1156,20,2,0,1,1,1
7866,12.857645184135976,0.250560049,126.9994,1985,385.4982,37,1,1,1,0,0
7867,14.65,0.099113429,52.8666,2004,461.3994,18,2,1,1,1,1
7868,6.885,0.140008554,108.7228,1997,2542.0244,25,2,1,1,0,1
7869,7.285,0.031278532,176.0054,2009,2626.581,13,0,2,0,2,2
7870,11.1,0.05373063,165.1526,1987,1480.0734,35,2,3,1,2,1
7871,12.857645184135976,0.025842951,48.6376,1985,1677.816,37,0,2,0,2,3
7872,10.5,0.052555346,89.683,1997,988.713,25,1,1,1,0,1
7873,12.857645184135976,0.10178199,104.699,1985,103.199,37,0,1,0,0,0
7874,20.75,0.021293097,151.9024,2002,2732.4432,20,1,0,2,1,1
7875,12.857645184135976,0.124668026,261.091,1985,5522.811,37,2,2,1,2,3
7876,11.85,0.050043472,164.6526,1987,2137.8838,35,2,3,1,2,1
7877,14.0,0.024468806,41.1454,2007,503.3448,15,0,0,0,1,1
7878,20.2,0.01181025,154.634,1987,4287.752,35,0,3,0,2,1
7879,19.0,0.027028323,127.0336,1999,3962.8416,23,0,2,0,0,1
7880,16.0,0.172615327,154.5972,1987,1869.5664,35,2,3,1,2,1
7881,12.857645184135976,0.06871772,155.563,1985,469.389,37,2,1,1,0,0
7882,20.85,0.032421521,181.666,1987,1438.128,35,1,3,1,2,1
7883,19.0,0.127983545,107.6622,1987,1270.3464,35,1,3,1,2,1
7884,13.0,0.070288365,64.3484,2004,2218.4456,18,2,1,1,1,1
7885,10.0,0.076755106,141.618,1998,139.818,24,1,0,1,2,0
7886,17.5,0.052434201,103.999,2004,1857.582,18,1,1,1,1,1
7887,12.857645184135976,0.053413906,181.766,1985,179.766,37,0,1,0,0,0
7888,19.5,0.083019163,180.2002,2007,5193.9058,15,1,0,1,1,1
7889,16.1,0.080010553,124.2362,1998,377.5086,24,2,0,1,2,0
7890,8.6,0.069403341,91.2146,2004,2554.0088,18,0,1,0,1,1
7891,12.857645184135976,0.025616191,188.1872,1985,6239.8776,37,2,2,1,2,3
7892,20.25,0.036326064,220.1482,1997,3066.6748,25,1,1,2,0,1
7893,9.6,0.085434195,105.028,2007,2556.672,15,1,0,1,1,1
7894,11.1,0.010658153,83.0908,1999,1593.9252,23,1,2,1,0,1
7895,13.0,0.041994899,254.7014,2009,5100.028,13,0,2,0,2,2
7896,12.857645184135976,0.011556919,94.741,1985,1641.197,37,1,2,1,2,3
7897,20.7,0.066132028778951,74.3354,2009,1880.885,13,0,2,0,2,2
7898,5.78,0.124110349,262.3568,1998,790.9704,24,2,0,1,2,0
7899,5.325,0.139244918,53.0298,2009,377.5086,13,2,2,1,2,2
7900,7.5,0.032599801,238.1906,1987,3327.6684,35,1,3,1,2,1
7901,11.6,0.157075658,166.6474,1999,4211.185,23,2,2,1,0,1
7902,12.857645184135976,0.018472714,109.9544,1985,5257.1568,37,2,2,1,2,3
7903,6.44,0.066132028778951,99.87,2002,1498.05,20,1,0,1,1,1
7904,12.5,0.020739698,198.9742,2002,995.371,20,1,0,1,1,1
7905,7.825,0.186825823,253.5698,2009,3805.047,13,0,2,0,2,2
7906,6.865,0.09512291,212.3218,1998,427.4436,24,1,0,1,2,0
7907,7.5,0.03269312,238.7906,2002,4040.7402,20,1,0,1,1,1
7908,9.8,0.013841737,45.206,1997,1211.756,25,1,1,2,0,1
7909,19.0,0.103449993,225.472,1997,3169.208,25,2,1,1,0,1
7910,8.27,0.089554186,150.8708,1997,2407.5328,25,2,1,1,0,1
7911,17.85,0.052257982,121.8072,1999,2450.144,23,1,2,1,0,1
7912,11.8,0.170251293,116.4834,2004,1958.1178,18,2,1,1,1,1
7913,20.6,0.048131556,187.1556,2009,4693.89,13,2,2,1,2,2
7914,20.7,0.026899856,73.9354,1997,677.1186,25,0,1,0,0,1
7915,15.25,0.026663778,87.0198,2002,2442.1544,20,1,0,1,1,1
7916,12.35,0.066132028778951,76.2328,1997,1544.656,25,2,1,1,0,1
7917,12.5,0.109900843,83.0592,1987,743.0328,35,2,3,1,2,1
7918,15.2,0.033651278,108.9912,1999,1965.4416,23,0,2,0,0,1
7919,18.25,0.075311837,122.6046,1999,2988.1104,23,1,2,1,0,1
7920,6.71,0.066132028778951,218.9166,1987,2394.8826,35,1,3,1,2,1
7921,12.857645184135976,0.039996021,176.7686,1985,888.843,37,0,1,0,0,0
7922,12.857645184135976,0.010886324,57.2588,1985,801.6232,37,2,2,1,2,3
7923,12.857645184135976,0.04506213,167.5474,1985,1010.6844,37,1,1,1,0,0
7924,12.35,0.041729735,36.3216,2004,276.9728,18,0,1,0,1,1
7925,6.42,0.053426165,178.7002,1987,4477.505,35,1,3,1,2,1
7926,14.65,0.083488992,161.3552,1999,7148.0288,23,0,2,0,0,1
7927,13.65,0.066132028778951,229.4668,1999,4837.7028,23,1,2,1,0,1
7928,20.2,0.060045008,128.3678,2009,1398.8458,13,2,2,1,2,2
7929,12.5,0.10402738,172.2448,2007,1874.8928,15,0,0,0,1,1
7930,12.857645184135976,0.083536071,255.433,1985,9227.988,37,1,2,1,2,3
7931,5.48,0.015169739,82.225,2009,2247.075,13,1,2,1,2,2
7932,12.857645184135976,0.028382853,109.4596,1985,647.1576,37,0,1,0,0,0
7933,12.1,0.061299601,56.2614,2002,552.614,20,2,0,2,1,1
7934,16.7,0.070588621,107.9912,2007,1419.4856,15,1,0,1,1,1
7935,16.85,0.023201357,45.9428,2002,307.5996,20,2,0,1,1,1
7936,7.365,0.042626422,227.072,1999,4074.696,23,1,2,1,0,1
7937,9.195,0.108501676,183.6634,2007,2362.9242,15,1,0,1,1,1
7938,14.3,0.122571209,122.373,1997,985.384,25,1,1,1,0,1
7939,5.32,0.093408695,101.2674,2007,2241.0828,15,0,0,0,1,1
7940,12.857645184135976,0.032731074,235.6906,1985,5704.5744,37,0,2,0,2,3
7941,13.65,0.043386131,80.2302,1998,79.2302,24,2,0,1,2,0
7942,12.6,0.021969896,248.6092,1997,3237.1196,25,2,1,1,0,1
7943,12.857645184135976,0.183948465,33.6216,1985,934.7832,37,0,2,0,2,3
7944,10.6,0.033052168,49.7008,1997,961.4152,25,2,1,1,0,1
7945,12.857645184135976,0.054443762,184.6582,1985,185.7582,37,1,1,1,0,0
7946,8.6,0.040172077,188.553,1987,3795.06,35,2,3,1,2,1
7947,19.85,0.175995526,224.0772,1997,1556.6404,25,1,1,1,0,1
7948,9.3,0.042530668,125.5388,2007,2848.2924,15,1,0,2,1,1
7949,12.857645184135976,0.274592283,167.8474,1985,336.8948,37,2,1,1,0,0
7950,7.76,0.059594017,99.67,2009,1897.53,13,1,2,1,2,2
7951,10.895,0.136784873,265.2568,2004,4218.5088,18,1,1,1,1,1
7952,10.8,0.066132028778951,238.1564,2009,5243.8408,13,1,2,2,2,2
7953,12.857645184135976,0.019912606,91.0488,1985,271.6464,37,2,1,1,0,0
7954,9.195,0.04719387,52.8666,1999,1384.1982,23,2,2,1,0,1
7955,19.6,0.039638705,166.0526,1999,3124.5994,23,1,2,1,0,1
7956,15.7,0.074083388,253.3724,2007,6795.1548,15,1,0,1,1,1
7957,18.85,0.091051579,127.4336,2002,894.8352,20,1,0,2,1,1
7958,14.7,0.02090277,144.5128,1987,3307.6944,35,1,3,2,2,1
7959,15.0,0.153861181,108.5938,1987,1393.5194,35,1,3,1,2,1
7960,21.1,0.161504957,65.0168,1997,639.168,25,2,1,1,0,1
7961,17.0,0.119871307,248.3434,2009,6208.585,13,1,2,1,2,2
7962,16.7,0.069903773,188.6214,2004,565.2642,18,2,1,1,1,1
7963,8.6,0.069416467,92.5146,1997,2006.7212,25,0,1,0,0,1
7964,6.76,0.02914662,79.296,2007,1118.544,15,2,0,1,1,1
7965,8.77,0.046771477,173.9422,1997,3103.9596,25,2,1,1,0,1
7966,12.857645184135976,0.092564193,53.4956,1985,2129.2284,37,0,2,0,2,3
7967,5.845,0.104998144,213.2218,2004,7266.5412,18,2,1,1,1,1
7968,16.7,0.119704498,181.9976,2002,5432.928,20,2,0,1,1,1
7969,11.65,0.03242518,38.8164,1998,77.2328,24,1,0,2,2,0
7970,12.857645184135976,0.052300844,88.283,1985,2157.192,37,1,2,1,2,3
7971,14.3,0.026362624,78.3302,1999,1267.6832,23,1,2,1,0,1
7972,12.857645184135976,0.066132028778951,45.7428,1985,615.1992,37,1,2,1,2,3
7973,8.355,0.187558629,148.0418,1997,1471.418,25,1,1,1,0,1
7974,13.15,0.04376368,183.095,1997,1830.95,25,1,1,1,0,1
7975,19.25,0.066132028778951,82.5908,2002,922.7988,20,2,0,1,1,1
7976,5.035,0.080072603,228.2036,2002,2504.7396,20,2,0,1,1,1
7977,15.85,0.007146415,41.048,1997,798.96,25,2,1,1,0,1
7978,15.35,0.096317593,197.3768,1987,3350.3056,35,1,3,2,2,1
7979,12.5,0.020729902,197.2742,1999,3782.4098,23,1,2,1,0,1
7980,18.35,0.15783357,87.5882,1998,171.7764,24,2,0,1,2,0
7981,12.857645184135976,0.010928678,167.0842,1985,6465.5838,37,2,2,1,2,3
7982,20.5,0.036110222,120.1756,1987,2059.9852,35,1,3,1,2,1
7983,13.85,0.030842963,143.1154,1999,2552.6772,23,1,2,2,0,1
7984,4.59,0.066132028778951,111.186,2002,1245.046,20,1,0,2,1,1
7985,10.0,0.089078338,147.1102,1987,2916.204,35,0,3,0,2,1
7986,12.35,0.100164204,113.6518,2009,1593.9252,13,1,2,1,2,2
7987,12.857645184135976,0.045763623,43.8744,1985,1222.4088,37,2,2,1,2,3
7988,20.0,0.10399676,107.4622,1987,1587.933,35,2,3,1,2,1
7989,13.8,0.057104066,232.6984,2009,1390.1904,13,2,2,1,2,2
7990,9.5,0.041971264,33.39,2002,732.38,20,1,0,2,1,1
7991,5.425,0.114472403,88.3514,1997,2833.6448,25,2,1,1,0,1
7992,16.75,0.045117476,187.9556,1999,2440.8228,23,1,2,1,0,1
7993,19.2,0.066132028778951,223.8062,2002,5642.655,20,2,0,1,1,1
7994,10.5,0.02727641,171.3106,1997,3593.3226,25,0,1,0,0,1
7995,12.85,0.152747503,252.0382,2009,4037.4112,13,2,2,1,2,2
7996,12.857645184135976,0.060706749,127.502,1985,379.506,37,0,1,0,0,0
7997,6.36,0.120788077,45.706,2002,838.908,20,1,0,1,1,1
7998,12.857645184135976,0.076851759,111.857,1985,109.857,37,2,1,1,0,0
7999,14.5,0.063810405,263.2594,1987,2878.2534,35,2,3,1,2,1
8000,7.02,0.081328781,150.0734,2002,4454.202,20,1,0,1,1,1
8001,7.42,0.020387989,247.1092,2004,4233.1564,18,1,1,1,1,1
8002,17.25,0.113518466,253.5724,1997,5033.448,25,0,1,0,0,1
8003,18.75,0.052917345,190.6504,2002,1342.2528,20,1,0,1,1,1
8004,20.25,0.018911474,220.5772,2007,2446.1492,15,2,0,1,1,1
8005,12.65,0.075981306,192.3846,1987,1910.846,35,2,3,1,2,1
8006,12.5,0.018848862,96.7384,1997,2167.8448,25,0,1,0,0,1
8007,12.8,0.116527666,261.4252,1998,262.3252,24,1,0,1,2,0
8008,6.655,0.066132028778951,212.4586,2007,2743.7618,15,1,0,1,1,1
8009,10.3,0.070040195,263.0226,1997,4229.1616,25,1,1,1,0,1
8010,14.6,0.059827007,239.2538,2007,3605.307,15,0,0,0,1,1
8011,9.195,0.051827123,77.4644,2009,1414.1592,13,2,2,1,2,2
8012,13.65,0.03595391,185.2924,2004,3146.5708,18,1,1,1,1,1
8013,7.935,0.017182935,51.235,1999,848.895,23,1,2,1,0,1
8014,20.75,0.007546808,104.1622,1987,1693.7952,35,1,3,1,2,1
8015,15.1,0.105831117,41.6796,1999,784.3124,23,2,2,1,0,1
8016,12.857645184135976,0.018275994,115.2808,1985,117.1808,37,1,1,1,0,0
8017,10.1,0.027064381,76.367,1997,765.67,25,1,1,1,0,1
8018,12.857645184135976,0.066132028778951,100.3674,1985,1833.6132,37,2,2,1,2,3
8019,16.75,0.06063976,173.0106,1999,3593.3226,23,1,2,1,0,1
8020,9.13,0.051847425,152.8024,1997,1214.4192,25,0,1,0,0,1
8021,8.235,0.014518575,182.195,2009,2380.235,13,0,2,0,2,2
8022,16.85,0.159722816,194.1478,1987,5812.434,35,2,3,1,2,1
8023,12.857645184135976,0.05911748,181.5976,1985,4165.2448,37,0,2,0,2,3
8024,17.35,0.020555958,79.4618,2004,1772.3596,18,0,1,0,1,1
8025,12.857645184135976,0.171383506,50.5324,1985,207.7296,37,1,1,1,0,0
8026,14.5,0.090286009,159.9604,2007,2218.4456,15,0,0,0,1,1
8027,14.5,0.061986574,153.0998,1997,4921.5936,25,1,1,2,0,1
8028,9.395,0.160235723,227.872,2007,1584.604,15,1,0,2,1,1
8029,7.905,0.010032624,248.3408,2002,751.0224,20,1,0,1,1,1
8030,12.857645184135976,0.116928924,183.3292,1985,364.8584,37,1,1,1,0,0
8031,12.857645184135976,0.011835436,121.373,1985,246.346,37,0,1,0,0,0
8032,8.5,0.097884718,52.5324,1997,1194.4452,25,1,1,1,0,1
8033,8.3,0.038204311,87.7198,2004,1831.6158,18,2,1,1,1,1
8034,7.975,0.014631149,84.525,1997,416.125,25,1,1,1,0,1
8035,13.5,0.160044589,145.4102,2002,3499.4448,20,2,0,1,1,1
8036,12.857645184135976,0.02930277,256.1646,1985,5926.2858,37,0,2,0,2,3
8037,5.785,0.040351229,181.366,2004,1977.426,18,2,1,1,1,1
8038,9.5,0.042123243,32.09,2007,432.77,15,1,0,2,1,1
8039,16.75,0.081485126,258.0988,2002,8994.958,20,1,0,1,1,1
8040,12.857645184135976,0.149288779,158.4288,1985,2985.4472,37,2,2,1,2,3
8041,17.6,0.066132028778951,46.006,1997,326.242,25,2,1,1,0,1
8042,18.2,0.066567121,250.2092,2009,2988.1104,13,2,2,1,2,2
8043,11.6,0.068535039,143.0154,1998,283.6308,24,1,0,2,2,0
8044,6.865,0.057062186,212.0218,2009,2350.9398,13,1,2,1,2,2
8045,7.275,0.027991093,145.976,1999,3515.424,23,1,2,1,0,1
8046,18.2,0.089901774,197.511,1997,392.822,25,1,1,1,0,1
8047,13.5,0.066132028778951,189.1872,2004,1890.872,18,1,1,2,1,1
8048,9.0,0.038892859,36.119,1987,1098.57,35,1,3,2,2,1
8049,19.1,0.045270426,38.8138,1987,731.0484,35,1,3,2,2,1
8050,17.85,0.020942867,260.2936,2004,4175.8976,18,2,1,1,1,1
8051,10.3,0.030693756,114.2176,2009,2175.8344,13,2,2,1,2,2
8052,6.38,0.015162573,145.147,1997,3006.087,25,0,1,0,0,1
8053,12.857645184135976,0.066132028778951,37.0506,1985,986.7156,37,2,2,1,2,3
8054,15.0,0.119461188,126.3362,1998,503.3448,24,0,0,0,2,0
8055,15.1,0.095158081,159.2604,1997,2852.2872,25,1,1,1,0,1
8056,16.2,0.050545502,191.6162,2009,1731.7458,13,0,2,0,2,2
8057,5.945,0.093405156,129.3652,2009,4391.6168,13,0,2,0,2,2
8058,11.8,0.179191782,224.2772,1998,667.1316,24,2,0,1,2,0
8059,19.7,0.160951491,256.1014,1999,3060.0168,23,2,2,1,0,1
8060,12.857645184135976,0.102157958,145.0128,1985,143.8128,37,1,1,1,0,0
8061,19.0,0.017791458,211.9244,2009,2117.244,13,0,2,0,2,2
8062,12.3,0.036997104,115.9834,1999,2073.3012,23,1,2,1,0,1
8063,12.3,0.116261335,107.0938,1998,214.3876,24,1,0,2,2,0
8064,8.1,0.12829573,210.4902,2002,5309.755,20,1,0,1,1,1
8065,15.85,0.069100548,216.6166,1997,4136.6154,25,1,1,1,0,1
8066,14.85,0.035257037,161.2578,1997,4171.9028,25,2,1,1,0,1
8067,19.0,0.065633934,186.5214,1997,2261.0568,25,2,1,1,0,1
8068,5.485,0.042743728,166.2842,2004,1989.4104,18,0,1,0,1,1
8069,19.0,0.129309277,188.8872,2004,3592.6568,18,0,1,0,1,1
8070,16.1,0.066132028778951,98.441,2007,868.869,15,2,0,1,1,1
8071,6.135,0.066132028778951,114.286,1997,2376.906,25,1,1,2,0,1
8072,11.6,0.156802171,168.0474,2004,4379.6324,18,2,1,1,1,1
8073,16.2,0.103634038,101.399,1999,1031.99,23,1,2,1,0,1
8074,15.6,0.045055587,242.3854,1999,2416.854,23,1,2,1,0,1
8075,10.395,0.031199028,159.4604,1987,316.9208,35,1,3,1,2,1
8076,14.5,0.062239081,154.2998,2009,1691.7978,13,1,2,2,2,2
8077,15.25,0.06153089,132.2968,2007,1696.4584,15,0,0,0,1,1
8078,10.1,0.053692878,222.9088,2002,5145.3024,20,2,0,1,1,1
8079,12.1,0.01545846,166.0526,1999,3617.9572,23,0,2,0,0,1
8080,12.857645184135976,0.06627464,54.1956,1985,3002.758,37,2,2,1,2,3
8081,8.3,0.030274175,98.5384,2009,1872.2296,13,2,2,1,2,2
8082,7.315,0.015332872,154.034,2002,612.536,20,1,0,1,1,1
8083,15.6,0.10589167,172.6764,2007,2920.1988,15,2,0,1,1,1
8084,12.857645184135976,0.016910914,96.641,1985,1544.656,37,0,2,0,2,3
8085,16.2,0.128621941,175.537,1999,3528.74,23,2,2,1,0,1
